reviews_sql_good_feedback,days_since_created,order_items_item_gross_margin_percentage,order_items_gross_margin,products_brand,products_category,products_department,products_retail_price,distribution_centers_name
No,45,0.23990123360245316,9.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,65,0.0069677406741726787,0.21599996089935303,Levi's,Jeans,Men,64.0,Los Angeles CA
No,86,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,35,-2.0784000039100645,-20.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,107,-2.0784000039100645,-20.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,69,-1.2004289165646074,-16.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,84,0.48693333268165589,29.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,128,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,84,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,129,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,99,0.16777511105058657,6.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,140,0.57244444390137994,41.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,143,0.23039999902248381,9.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,115,0.35866666585206985,17.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,175,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,165,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,153,0.41807184969473049,22.116001486778259,Levi's,Jeans,Men,64.0,Los Angeles CA
No,57,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,162,-0.86569697206670593,-14.284000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,143,-1.2004289165646074,-16.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,49,-1.1157388065673879,-16.233999848365784,Levi's,Jeans,Men,64.0,Los Angeles CA
No,127,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,61,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,90,0.55706474763883962,38.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,90,0.69212920595275906,69.205997824668884,Levi's,Jeans,Men,64.0,Los Angeles CA
No,143,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,133,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
No,124,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,48,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,109,0.11793700019543492,4.1160014867782593,Levi's,Jeans,Men,64.0,Los Angeles CA
No,88,0.378101009311098,18.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,97,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,70,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,102,0.4591707479025196,26.135998129844666,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,179,-1.2004289165646074,-16.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,170,-0.283201347761656,-6.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,115,0.546960979813598,37.165996909141541,Levi's,Jeans,Men,64.0,Los Angeles CA
No,146,0.48684782167374974,29.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,83,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,55,-0.18400000150387102,-4.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,68,0.077771148770103007,2.5960010290145874,Levi's,Jeans,Men,64.0,Los Angeles CA
No,128,-0.14268743239939569,-3.84399950504303,Levi's,Jeans,Men,64.0,Los Angeles CA
No,124,0.345021275763816,16.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,80,-2.852816135286643,-22.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,148,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,56,-1.8010919636232683,-19.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,108,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
No,171,0.52639999939845161,34.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,90,0.31575908222660626,14.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,151,-1.5674729463510066,-18.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,80,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,56,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,170,-1.0591304636688037,-15.83400022983551,Levi's,Jeans,Men,64.0,Los Angeles CA
No,42,-1.139263329023132,-16.393999695777893,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,84,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,83,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,134,-1.5378400452323084,-18.653999924659729,Levi's,Jeans,Men,64.0,Los Angeles CA
No,177,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,130,-1.0522666692733764,-15.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,133,0.89005321221186562,249.20599019527435,Levi's,Jeans,Men,64.0,Los Angeles CA
No,70,-2.7587303560838428,-22.594000458717346,Levi's,Jeans,Men,64.0,Los Angeles CA
No,139,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,111,-0.46660316220959847,-9.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,146,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,108,0.18989473581314087,7.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,100,0.48043881790547432,28.465999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,118,-0.043525425054259222,-1.284000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,137,-1.0522666692733764,-15.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,82,0.48684782167374974,29.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,144,-0.92520328203531632,-14.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,120,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,80,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,176,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,124,-1.5653333365917206,-18.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,71,0.40799999924806446,21.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,160,0.39863252852210995,20.405998587608337,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,143,0.38283882558337218,19.096001029014587,Levi's,Jeans,Men,64.0,Los Angeles CA
No,126,-1.613242846936483,-19.004000306129456,Levi's,Jeans,Men,64.0,Los Angeles CA
No,63,0.48693333268165589,29.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,136,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,75,-3.4166428932208328,-23.814000248908997,Levi's,Jeans,Men,64.0,Los Angeles CA
No,174,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,136,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,95,0.378101009311098,18.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,138,0.70681904724666056,74.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,152,-0.53997000458088085,-10.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,36,-2.0814815559955759,-20.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,122,0.74346666634082792,89.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,164,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,42,-0.62106373934348036,-11.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,175,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,159,0.16777511105058657,6.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,134,-1.0120261212638639,-15.483999848365784,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,175,0.066868794396153342,2.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,154,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,91,-1.0522666692733764,-15.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,140,0.35866666585206985,17.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,48,0.58954666614532469,44.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,117,0.743359726366781,89.165996909141541,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,152,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,173,0.31923929216952845,14.436001181602478,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,105,-2.852816135286643,-22.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,136,-0.026475500968397604,-0.79400026798248291,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,53,0.58954666614532469,44.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,91,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,114,0.55706474763883962,38.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,107,0.73231304313825529,84.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,170,0.066868794396153342,2.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,88,0.44029090837998824,24.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,101,-6.6768075516256458,-26.773999810218811,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,154,0.44029090837998824,24.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,141,-0.026133334636688231,-0.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,138,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,121,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,151,-1.3698229854896138,-17.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,124,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,111,-0.099821375163622092,-2.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,79,0.84451740398500308,167.20600545406342,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,126,0.45755066010395334,25.965999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,139,-0.026475500968397604,-0.79400026798248291,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,109,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
No,141,0.18989473581314087,7.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,108,-0.34427950008308211,-7.8840004205703735,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,60,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,166,-1.123034485455217,-16.284000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,70,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,85,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,94,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,107,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,132,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,34,0.58399999947161285,43.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,113,0.592210876801799,44.705997824668884,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,100,-0.027846385806881053,-0.83399927616119385,Levi's,Jeans,Men,64.0,Los Angeles CA
No,90,-1.3698229854896138,-17.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,58,0.28392652158187742,12.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,66,-1.5868908425143857,-18.884000420570374,Levi's,Jeans,Men,64.0,Los Angeles CA
No,133,0.48684782167374974,29.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,88,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,70,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,55,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,111,-1.4354429749175361,-18.143999695777893,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,124,-6.7152882119102566,-26.794000029563904,Levi's,Jeans,Men,64.0,Los Angeles CA
No,96,0.56010290708209032,39.196003317832947,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,91,0.19476849574401314,7.4459995031356812,Levi's,Jeans,Men,64.0,Los Angeles CA
No,64,-2.3030044041950211,-21.464000344276428,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,166,-2.852816135286643,-22.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,104,0.31575908222660626,14.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,95,0.33726588733100871,15.666000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
No,93,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,55,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,100,0.52287660197191244,33.735996603965759,Levi's,Jeans,Men,64.0,Los Angeles CA
No,118,0.38022949116298888,18.885998129844666,Levi's,Jeans,Men,64.0,Los Angeles CA
No,148,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,176,-0.228411839391195,-5.7240005731582642,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,53,-2.1900519436278643,-21.134000420570374,Levi's,Jeans,Men,64.0,Los Angeles CA
No,73,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,119,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,43,0.86900425515276325,204.21599996089935,Levi's,Jeans,Men,64.0,Los Angeles CA
No,150,-1.4825807246879061,-18.384000420570374,Levi's,Jeans,Men,64.0,Los Angeles CA
No,107,-2.439553150295346,-21.83400022983551,Levi's,Jeans,Men,64.0,Los Angeles CA
No,148,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,63,0.88113826325394884,228.20599019527435,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,22,0.72014545418999409,79.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,179,0.78168923311596694,110.22599446773529,Levi's,Jeans,Men,64.0,Los Angeles CA
No,134,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,132,-2.9215287150429003,-22.934000134468079,Levi's,Jeans,Men,64.0,Los Angeles CA
No,71,-1.5653333365917206,-18.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,74,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,173,-2.0784000039100645,-20.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,120,-1.7683453557475388,-19.664000153541565,Levi's,Jeans,Men,64.0,Los Angeles CA
No,144,0.10900142637109662,3.7659991979599,Levi's,Jeans,Men,64.0,Los Angeles CA
No,137,-3.3977142913000926,-23.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,162,-1.3698229854896138,-17.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,163,0.76387204731096747,99.585995078086853,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,106,0.87381020527074671,213.16599690914154,Levi's,Jeans,Men,64.0,Los Angeles CA
No,95,0.46924137863619575,27.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,164,-1.255238161128625,-17.134000420570374,Levi's,Jeans,Men,64.0,Los Angeles CA
No,83,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,39,-2.0814815559955759,-20.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,169,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,118,0.63071017497955828,52.576000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,40,0.70681904724666056,74.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,117,-2.0784000039100645,-20.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,97,-0.14268743239939569,-3.84399950504303,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,79,0.61277987372200449,48.715999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,85,0.16777511105058657,6.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,42,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,42,0.29183346734208543,12.686001181602478,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,30,0.38184737930293838,19.0159991979599,Levi's,Jeans,Men,64.0,Los Angeles CA
No,162,-0.33843478430872376,-7.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,68,-0.23185275394355209,-5.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,135,0.31575908222660626,14.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,126,-2.8480000048875809,-22.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,172,0.74346666634082792,89.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,74,0.38419685926194197,19.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,61,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,40,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,79,0.12020581416418068,4.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,106,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
No,156,-0.39990906591698061,-8.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,156,0.48684782167374974,29.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,146,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,156,-0.10733816129254022,-2.9840008020401,Levi's,Jeans,Men,64.0,Los Angeles CA
No,160,-1.3128474131172989,-17.473999619483948,Levi's,Jeans,Men,64.0,Los Angeles CA
No,88,-0.18400000150387102,-4.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,80,0.094055313307557,3.1959995031356812,Levi's,Jeans,Men,64.0,Los Angeles CA
No,67,0.036494544475608084,1.1660007238388062,Levi's,Jeans,Men,64.0,Los Angeles CA
No,68,-1.2004289165646074,-16.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,173,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,133,-4.071499039294916,-24.71399986743927,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,120,-2.6259129409901365,-22.294000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,53,0.72014545418999409,79.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,134,0.704028464504978,73.226002097129822,Levi's,Jeans,Men,64.0,Los Angeles CA
No,50,0.12020581416418068,4.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,123,-1.1244996911911689,-16.294000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,95,0.42992592520183986,23.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,81,0.31591111024220786,14.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,74,-0.28266666829586029,-6.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,88,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,103,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,33,-1.7559534314089602,-19.6139999628067,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,91,0.30666668961355914,13.616001486778259,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,81,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,59,0.92265326623341548,367.21599996089935,Levi's,Jeans,Men,64.0,Los Angeles CA
No,175,-1.0522666692733764,-15.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,175,-0.14268743239939569,-3.84399950504303,Levi's,Jeans,Men,64.0,Los Angeles CA
No,175,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,89,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,179,0.33078260784563812,15.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,123,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,164,-0.4056621267268582,-8.8840004205703735,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,129,-1.2004289165646074,-16.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,176,-0.39990906591698061,-8.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,167,-0.283201347761656,-6.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,127,-0.026475500968397604,-0.79400026798248291,Levi's,Jeans,Men,64.0,Los Angeles CA
No,87,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,111,0.57244444390137994,41.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,125,0.743359726366781,89.165996909141541,Levi's,Jeans,Men,64.0,Los Angeles CA
No,142,-0.14057059281795251,-3.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,138,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,114,0.38022949116298888,18.885998129844666,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,163,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,139,-1.0522666692733764,-15.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,63,-0.39927272905002942,-8.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,93,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,87,0.48693333268165589,29.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,84,0.5002597272460424,30.815998435020447,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,175,-0.39990906591698061,-8.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,144,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,164,0.76763284245259478,101.69599568843842,Levi's,Jeans,Men,64.0,Los Angeles CA
No,114,0.48650542706696615,29.166000723838806,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,79,-0.23382761914889291,-5.8339992761611938,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,76,0.76669950169702716,101.16599690914154,Levi's,Jeans,Men,64.0,Los Angeles CA
No,91,0.16777511105058657,6.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,51,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,149,-0.47715930008176705,-9.9439998865127563,Levi's,Jeans,Men,64.0,Los Angeles CA
No,179,-2.0814815559955759,-20.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
No,111,-0.12761908056431251,-3.4840008020401,Levi's,Jeans,Men,64.0,Los Angeles CA
No,83,0.51899999938905239,33.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,139,0.48684782167374974,29.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,136,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,147,0.30666668961355914,13.616001486778259,Levi's,Jeans,Men,64.0,Los Angeles CA
No,114,0.560165723979311,39.205997824668884,Levi's,Jeans,Men,64.0,Los Angeles CA
No,70,0.38431999921798704,19.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,105,0.30036363547498529,13.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,12,0.22943680973197528,9.1660007238388062,Levi's,Jeans,Men,64.0,Los Angeles CA
No,121,0.7594999996945262,97.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,106,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,118,0.38920636692254906,19.616001486778259,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,177,0.30666668961355914,13.616001486778259,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,124,-0.19549514714953969,-5.034000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
No,8,-0.23136000156402589,-5.784000039100647,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,162,-0.12761908056431251,-3.4840008020401,Levi's,Jeans,Men,64.0,Los Angeles CA
No,84,0.38431999921798704,19.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,112,0.1448888878027598,5.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,86,-4.071499039294916,-24.71399986743927,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,38,0.86226398192796128,192.71599996089935,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,86,-2.4666666263932586,-21.903999924659729,Levi's,Jeans,Men,64.0,Los Angeles CA
No,85,0.59014778606115426,44.326000571250916,Levi's,Jeans,Men,64.0,Los Angeles CA
No,131,-0.23185275394355209,-5.7940002679824829,Levi's,Jeans,Men,64.0,Los Angeles CA
No,130,0.23020758322006415,9.20600163936615,Levi's,Jeans,Men,64.0,Los Angeles CA
No,171,-1.0536357911367964,-15.794000267982483,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,104,0.54729411707204934,37.215999960899353,Levi's,Jeans,Men,64.0,Los Angeles CA
No,153,-2.0845692836777965,-20.804000496864319,Levi's,Jeans,Men,64.0,Los Angeles CA
No,78,0.76318179292084487,99.206005454063416,Levi's,Jeans,Men,64.0,Los Angeles CA
Yes,86,0.12271302635402456,4.3060001134872437,Levi's,Jeans,Men,64.0,Los Angeles CA
